일시,지점,지점명,기온(°C),풍속(m/s),풍향(16방위),습도(%),전운량(10분위),강수량(mm),증기압(hPa),해면기압(hPa),일조(hr),중하층운량(10분위)
2019-10-01 06:00,152,울산,21.9,0.8,360,98,8,,25.6,1018.0,,4
2019-10-01 07:00,152,울산,22.1,0.7,320,98,10,,26.0,1018.5,0.0,10
2019-10-01 08:00,152,울산,22.6,0.8,320,98,10,,26.8,1019.1,0.0,6
2019-10-01 09:00,152,울산,22.8,0.7,360,98,10,,27.1,1019.6,0.0,9
2019-10-01 10:00,152,울산,23.0,1.7,290,98,10,0.0,27.4,1020.7,0.0,5
2019-10-01 11:00,152,울산,23.1,0.9,270,98,10,0.0,27.6,1020.3,0.0,2
2019-10-01 12:00,152,울산,23.1,1.1,90,98,10,0.7,27.6,1020.1,0.0,5
2019-10-01 13:00,152,울산,23.6,1.2,160,98,10,0.5,28.4,1018.7,0.0,6
2019-10-01 14:00,152,울산,24.0,1.3,290,98,10,0.0,29.1,1018.8,0.0,7
2019-10-01 15:00,152,울산,23.8,0.8,270,93,10,,27.2,1019.0,0.0,6
2019-10-01 16:00,152,울산,23.8,1.2,320,95,10,,27.9,1018.7,0.0,9
2019-10-01 17:00,152,울산,23.3,0.1,0,98,10,0.0,27.9,1018.5,0.0,5
2019-10-01 18:00,152,울산,23.1,1.4,290,98,10,0.0,27.6,1019.1,0.0,3
2019-10-01 19:00,152,울산,22.2,0.3,0,98,10,0.2,26.1,1018.9,0.0,3
2019-10-01 20:00,152,울산,22.2,0.5,250,98,10,0.0,26.1,1018.9,,5
2019-10-01 21:00,152,울산,22.0,1.2,320,98,10,0.0,25.8,1019.0,,2
2019-10-01 22:00,152,울산,21.9,1.5,290,98,10,,25.6,1018.7,,0
2019-10-01 23:00,152,울산,21.8,1.0,340,98,10,,25.5,1018.0,,3
2019-10-02 00:00,152,울산,21.5,1.4,250,98,10,,25.0,1018.1,,2
2019-10-02 01:00,152,울산,21.3,1.2,320,98,10,0.3,24.7,1018.5,,4
2019-10-02 02:00,152,울산,21.2,0.8,360,98,10,0.5,24.6,1017.9,,6
2019-10-02 03:00,152,울산,21.0,1.2,340,98,10,0.2,24.3,1017.4,,6
2019-10-02 04:00,152,울산,21.5,1.8,360,98,10,0.2,25.0,1016.7,,6
2019-10-02 05:00,152,울산,21.3,0.7,290,98,10,0.0,24.7,1016.7,,6
2019-10-02 06:00,152,울산,21.3,0.9,340,98,10,0.5,24.7,1016.9,,6
2019-10-02 07:00,152,울산,21.3,1.4,360,98,10,0.9,24.7,1016.5,0.0,6
2019-10-02 08:00,152,울산,21.3,2.4,320,98,10,13.9,24.7,1015.8,0.0,8
2019-10-02 09:00,152,울산,21.0,2.4,230,98,10,8.4,24.3,1016.1,0.0,8
2019-10-02 10:00,152,울산,21.3,1.6,270,98,10,10.2,24.7,1015.8,0.0,7
2019-10-02 11:00,152,울산,21.7,1.6,340,98,10,2.0,25.3,1014.9,0.0,9
2019-10-02 12:00,152,울산,22.9,3.0,90,98,10,1.8,27.2,1013.7,0.0,9
2019-10-02 13:00,152,울산,23.1,3.1,110,98,10,1.7,27.6,1012.9,0.0,9
2019-10-02 14:00,152,울산,23.1,3.6,110,98,10,2.4,27.6,1011.8,0.0,7
2019-10-02 15:00,152,울산,23.2,2.0,110,98,10,2.7,27.7,1011.1,0.0,9
2019-10-02 16:00,152,울산,23.3,1.9,90,98,10,4.3,27.9,1009.9,0.0,9
2019-10-02 17:00,152,울산,23.5,2.4,110,98,10,1.3,28.3,1009.1,0.0,9
2019-10-02 18:00,152,울산,23.0,3.7,110,98,10,11.9,27.4,1008.3,0.0,9
2019-10-02 19:00,152,울산,23.1,2.1,160,98,10,26.8,27.6,1007.6,0.0,9
2019-10-02 20:00,152,울산,23.3,4.2,140,98,10,8.4,27.9,1006.1,,8
2019-10-02 21:00,152,울산,23.2,4.9,140,98,10,8.8,27.7,1004.7,,8
2019-10-02 22:00,152,울산,22.8,5.8,140,98,10,26.6,27.1,1002.8,,8
2019-10-02 23:00,152,울산,23.2,4.8,160,98,10,18.3,27.7,1002.3,,9
2019-10-03 00:00,152,울산,23.3,4.4,180,98,10,6.4,27.9,1001.5,,9
2019-10-03 01:00,152,울산,23.4,5.7,180,98,10,6.9,28.1,1000.6,,8
2019-10-03 02:00,152,울산,23.9,6.0,180,98,10,2.9,28.9,998.9,,9
2019-10-03 03:00,152,울산,22.9,6.4,180,98,10,1.3,27.2,997.4,,8
2019-10-03 04:00,152,울산,23.1,5.1,180,98,10,1.5,27.6,996.4,,8
2019-10-03 05:00,152,울산,23.4,4.3,180,98,10,0.0,28.1,996.7,,5
2019-10-03 06:00,152,울산,23.3,3.7,200,98,10,0.0,27.9,997.9,,7
2019-10-03 07:00,152,울산,23.2,4.7,200,97,7,,27.4,997.9,0.0,7
2019-10-03 08:00,152,울산,23.3,4.2,200,95,6,,27.1,998.4,0.2,6
2019-10-03 09:00,152,울산,24.7,3.2,230,86,6,,26.6,999.2,0.3,6
2019-10-03 10:00,152,울산,24.7,3.2,250,79,9,,24.6,1000.3,0.9,9
2019-10-03 11:00,152,울산,24.1,2.7,270,78,10,0.0,23.4,1001.4,0.3,7
2019-10-03 12:00,152,울산,26.2,1.3,110,68,7,,23.1,1001.8,0.8,7
2019-10-03 13:00,152,울산,26.8,3.2,290,64,5,,22.5,1002.6,1.0,5
2019-10-03 14:00,152,울산,27.1,2.8,320,63,5,,22.5,1003.2,1.0,5
2019-10-03 15:00,152,울산,27.0,3.3,320,60,3,,21.3,1003.9,1.0,3
2019-10-03 16:00,152,울산,26.8,2.6,320,60,5,,21.0,1005.0,1.0,5
2019-10-03 17:00,152,울산,26.7,0.7,290,62,3,,21.7,1005.9,0.9,3
2019-10-03 18:00,152,울산,24.3,1.5,320,71,3,,21.4,1006.9,0.7,3
2019-10-03 19:00,152,울산,23.2,0.9,320,78,6,,22.1,1008.0,0.0,0
2019-10-03 20:00,152,울산,22.8,1.3,320,79,7,,21.8,1008.4,,3
2019-10-03 21:00,152,울산,22.1,1.3,320,84,0,,22.2,1009.2,,0
2019-10-03 22:00,152,울산,22.4,1.5,320,79,3,,21.3,1009.7,,0
2019-10-03 23:00,152,울산,21.6,2.0,340,85,4,,21.8,1010.2,,0
2019-10-04 00:00,152,울산,21.6,1.5,320,84,0,,21.6,1010.3,,0
2019-10-04 01:00,152,울산,20.5,1.6,340,92,2,,22.1,1010.7,,0
2019-10-04 02:00,152,울산,19.6,1.0,50,94,0,,21.4,1010.9,,0
2019-10-04 03:00,152,울산,18.8,0.1,0,98,0,,21.2,1011.2,,0
2019-10-04 04:00,152,울산,18.8,0.5,290,98,0,,21.2,1011.5,,0
2019-10-04 05:00,152,울산,18.7,0.7,340,98,0,,21.0,1012.0,,0
2019-10-04 06:00,152,울산,19.2,1.0,320,98,0,,21.7,1012.3,,0
2019-10-04 07:00,152,울산,19.1,0.2,0,98,0,,21.6,1012.8,0.3,0
2019-10-04 08:00,152,울산,21.6,0.5,320,92,0,,23.7,1013.2,1.0,0
2019-10-04 09:00,152,울산,23.2,0.8,70,74,0,,21.0,1013.2,1.0,0
2019-10-04 10:00,152,울산,24.3,1.5,70,62,0,,18.8,1013.5,1.0,0
2019-10-04 11:00,152,울산,25.4,1.1,360,61,1,,19.7,1013.6,1.0,1
2019-10-04 12:00,152,울산,24.4,3.9,90,67,2,,20.4,1013.5,1.0,2
2019-10-04 13:00,152,울산,25.0,3.2,70,66,5,,20.8,1013.3,1.0,5
2019-10-04 14:00,152,울산,23.7,3.6,70,71,4,,20.8,1013.2,1.0,4
2019-10-04 15:00,152,울산,23.2,3.4,70,75,7,,21.3,1013.1,1.0,7
2019-10-04 16:00,152,울산,22.4,3.2,90,81,9,,21.8,1013.6,0.3,9
2019-10-04 17:00,152,울산,21.9,2.0,90,86,9,,22.5,1013.7,0.0,9
2019-10-04 18:00,152,울산,21.6,1.5,90,86,9,,22.1,1014.2,0.0,9
2019-10-04 19:00,152,울산,21.3,1.1,140,88,9,,22.2,1014.3,0.0,6
2019-10-04 20:00,152,울산,21.5,1.4,110,88,10,,22.5,1014.5,,10
2019-10-04 21:00,152,울산,21.5,1.7,110,88,9,,22.5,1014.8,,9
2019-10-04 22:00,152,울산,21.6,0.7,180,87,10,,22.4,1014.8,,10
2019-10-04 23:00,152,울산,21.6,0.8,180,87,10,,22.4,1014.6,,10
2019-10-05 00:00,152,울산,21.4,2.2,200,90,9,,22.8,1014.3,,9
2019-10-05 01:00,152,울산,21.1,2.2,200,91,9,,22.7,1014.3,,1
2019-10-05 02:00,152,울산,20.9,2.0,200,92,9,,22.7,1013.9,,2
2019-10-05 03:00,152,울산,20.5,2.6,230,93,6,,22.4,1013.6,,1
2019-10-05 04:00,152,울산,20.5,3.0,200,94,7,,22.5,1013.4,,7
2019-10-05 05:00,152,울산,19.8,1.6,200,97,5,,22.4,1013.3,,5
2019-10-05 06:00,152,울산,20.1,0.3,0,95,7,,22.2,1013.4,,7
2019-10-05 07:00,152,울산,20.0,0.3,0,98,7,,22.8,1013.7,0.0,7
2019-10-05 08:00,152,울산,20.7,0.9,340,97,7,,23.7,1014.0,0.2,7
2019-10-05 09:00,152,울산,23.1,0.9,110,81,8,,22.8,1014.0,0.9,8
2019-10-05 10:00,152,울산,23.0,0.8,50,84,9,,23.5,1014.1,0.0,9
2019-10-05 11:00,152,울산,23.8,1.0,70,78,9,,22.9,1014.1,0.4,4
2019-10-05 12:00,152,울산,25.3,1.3,180,71,9,,22.8,1013.6,0.4,4
2019-10-05 13:00,152,울산,25.8,1.2,90,67,9,,22.1,1013.2,0.5,4
2019-10-05 14:00,152,울산,23.9,3.9,70,79,8,,23.4,1013.1,0.3,4
2019-10-05 15:00,152,울산,22.5,3.4,70,82,7,,22.2,1013.1,0.8,4
2019-10-05 16:00,152,울산,21.4,2.8,20,86,8,0.0,21.8,1014.0,0.4,6
2019-10-05 17:00,152,울산,20.7,3.1,360,83,7,,20.2,1014.9,0.0,5
2019-10-05 18:00,152,울산,19.6,2.9,20,84,9,,19.1,1016.2,0.0,9
2019-10-05 19:00,152,울산,18.9,3.5,20,87,10,,18.9,1017.3,0.0,10
2019-10-05 20:00,152,울산,18.1,3.4,360,89,10,0.0,18.4,1018.5,,8
2019-10-05 21:00,152,울산,18.1,3.2,360,84,8,0.0,17.4,1019.3,,8
2019-10-05 22:00,152,울산,18.0,3.1,360,83,10,,17.0,1019.8,,10
2019-10-05 23:00,152,울산,17.9,3.4,360,80,9,,16.3,1020.2,,4
2019-10-06 00:00,152,울산,17.8,3.7,360,76,8,,15.5,1020.4,,8
2019-10-06 01:00,152,울산,17.8,2.8,360,74,9,,15.0,1021.1,,5
2019-10-06 02:00,152,울산,17.6,2.9,340,75,10,,15.1,1021.4,,10
2019-10-06 03:00,152,울산,17.4,2.9,360,74,9,,14.7,1021.7,,9
2019-10-06 04:00,152,울산,17.3,3.2,360,72,9,,14.1,1021.9,,9
2019-10-06 05:00,152,울산,16.9,3.7,340,69,9,,13.2,1022.4,,9
2019-10-06 06:00,152,울산,16.5,3.2,340,70,9,,13.1,1023.3,,9
2019-10-06 07:00,152,울산,16.4,3.1,340,70,7,,13.0,1024.2,0.0,7
2019-10-06 08:00,152,울산,17.4,3.5,360,64,6,,12.7,1024.8,0.8,2
2019-10-06 09:00,152,울산,18.4,3.4,20,62,6,,13.0,1025.2,1.0,2
2019-10-06 10:00,152,울산,18.6,3.9,20,59,6,,12.6,1025.1,1.0,2
2019-10-06 11:00,152,울산,18.9,3.9,360,56,7,,12.2,1024.9,1.0,3
2019-10-06 12:00,152,울산,19.6,3.0,20,54,7,,12.3,1024.2,1.0,2
2019-10-06 13:00,152,울산,19.5,3.9,20,55,7,,12.4,1023.5,1.0,0
2019-10-06 14:00,152,울산,19.9,2.6,20,51,4,,11.8,1023.0,1.0,2
2019-10-06 15:00,152,울산,19.7,3.0,20,53,6,,12.1,1023.5,1.0,2
2019-10-06 16:00,152,울산,18.8,2.6,20,57,4,,12.3,1023.4,1.0,2
2019-10-06 17:00,152,울산,17.9,1.7,20,63,6,,12.9,1024.0,0.8,3
2019-10-06 18:00,152,울산,16.9,2.0,360,68,7,,13.0,1023.8,0.2,2
2019-10-06 19:00,152,울산,16.3,2.1,320,70,9,,12.9,1023.9,0.0,0
2019-10-06 20:00,152,울산,15.6,2.3,290,74,10,,13.0,1024.1,,3
2019-10-06 21:00,152,울산,15.4,2.6,320,74,5,,12.9,1024.3,,0
2019-10-06 22:00,152,울산,14.9,1.5,340,77,2,,12.9,1023.8,,0
2019-10-06 23:00,152,울산,14.7,1.7,320,80,6,,13.3,1023.3,,0
2019-10-07 00:00,152,울산,13.8,0.9,360,86,7,,13.5,1023.4,,0
2019-10-07 01:00,152,울산,14.0,1.7,20,86,10,,13.7,1023.1,,8
2019-10-07 02:00,152,울산,14.0,1.0,50,89,10,,14.2,1022.6,,5
2019-10-07 03:00,152,울산,14.1,1.2,270,91,9,,14.6,1021.2,,9
2019-10-07 04:00,152,울산,13.9,1.5,50,93,10,,14.7,1021.4,,10
2019-10-07 05:00,152,울산,15.1,2.0,320,88,10,,15.1,1020.3,,10
2019-10-07 06:00,152,울산,14.5,1.1,360,90,10,,14.8,1020.7,,6
2019-10-07 07:00,152,울산,15.1,1.4,360,89,10,,15.2,1020.2,0.0,3
2019-10-07 08:00,152,울산,15.9,0.2,0,87,10,0.0,15.7,1020.6,0.0,10
2019-10-07 09:00,152,울산,15.6,1.0,20,94,10,0.1,16.6,1021.1,0.0,10
2019-10-07 10:00,152,울산,16.1,1.8,340,94,10,0.2,17.2,1020.4,0.0,1
2019-10-07 11:00,152,울산,17.0,1.1,360,92,10,0.1,17.7,1019.6,0.0,5
2019-10-07 12:00,152,울산,18.4,1.3,340,83,9,0.0,17.5,1018.6,0.0,9
2019-10-07 13:00,152,울산,20.0,1.5,70,72,9,,16.7,1017.0,0.6,2
2019-10-07 14:00,152,울산,19.9,1.1,90,68,10,,15.8,1016.6,0.3,8
2019-10-07 15:00,152,울산,18.9,2.3,70,75,10,,16.3,1015.6,0.0,7
2019-10-07 16:00,152,울산,18.9,0.7,360,77,10,0.0,16.7,1015.4,0.0,8
2019-10-07 17:00,152,울산,18.6,0.2,0,80,10,,17.0,1014.8,0.0,8
2019-10-07 18:00,152,울산,17.2,1.3,320,90,10,0.1,17.6,1014.8,0.0,3
2019-10-07 19:00,152,울산,16.1,1.9,340,98,10,0.5,17.8,1014.8,,8
2019-10-07 20:00,152,울산,16.1,2.6,340,98,10,0.7,17.8,1014.7,,7
2019-10-07 21:00,152,울산,15.8,2.2,360,98,10,0.3,17.5,1014.5,,7
2019-10-07 22:00,152,울산,15.8,1.7,340,98,10,0.1,17.5,1014.1,,6
2019-10-07 23:00,152,울산,15.6,1.8,340,98,10,,17.3,1013.8,,9
2019-10-08 00:00,152,울산,15.6,2.3,340,98,9,,17.3,1014.1,,0
2019-10-08 01:00,152,울산,15.8,2.6,320,98,8,,17.5,1014.1,,2
2019-10-08 02:00,152,울산,15.8,1.9,360,98,9,,17.5,1014.1,,2
2019-10-08 03:00,152,울산,16.0,1.4,360,90,8,,16.3,1014.1,,0
2019-10-08 04:00,152,울산,16.4,1.9,320,83,7,,15.4,1014.3,,1
2019-10-08 05:00,152,울산,16.0,2.1,320,79,8,,14.3,1014.8,,0
2019-10-08 06:00,152,울산,16.1,3.5,320,71,8,,12.9,1015.1,,0
2019-10-08 07:00,152,울산,16.2,2.6,270,66,8,,12.1,1015.6,0.2,4
2019-10-08 08:00,152,울산,16.7,3.5,290,65,9,,12.3,1016.4,0.1,0
2019-10-08 09:00,152,울산,18.2,3.2,320,63,8,,13.1,1016.7,1.0,2
2019-10-08 10:00,152,울산,19.0,2.9,320,60,6,,13.1,1016.6,1.0,0
2019-10-08 11:00,152,울산,19.8,3.5,290,54,3,,12.4,1016.5,1.0,0
2019-10-08 12:00,152,울산,20.5,4.1,290,53,3,,12.7,1016.0,1.0,0
2019-10-08 13:00,152,울산,21.4,3.6,320,51,1,,12.9,1015.3,1.0,0
2019-10-08 14:00,152,울산,22.1,3.9,290,48,6,,12.7,1014.9,1.0,3
2019-10-08 15:00,152,울산,22.5,2.6,290,48,2,,13.0,1014.8,1.0,2
2019-10-08 16:00,152,울산,22.6,2.0,290,47,2,,12.9,1014.9,1.0,2
2019-10-08 17:00,152,울산,21.6,1.8,320,50,1,,12.9,1015.3,1.0,1
2019-10-08 18:00,152,울산,19.1,1.1,290,62,1,,13.7,1016.1,0.5,1
2019-10-08 19:00,152,울산,18.0,1.4,340,67,0,,13.7,1017.1,,0
2019-10-08 20:00,152,울산,17.9,2.6,340,55,0,,11.2,1018.0,,0
2019-10-08 21:00,152,울산,16.1,1.7,340,54,0,,9.8,1018.7,,0
2019-10-08 22:00,152,울산,15.7,3.0,340,45,0,,8.0,1019.1,,0
2019-10-08 23:00,152,울산,15.0,3.1,340,49,0,,8.3,1018.9,,0
2019-10-09 00:00,152,울산,13.5,1.9,290,58,0,,8.9,1019.2,,0
2019-10-09 01:00,152,울산,13.2,2.6,340,59,4,,8.9,1019.4,,0
2019-10-09 02:00,152,울산,12.1,1.9,320,63,1,,8.8,1019.5,,0
2019-10-09 03:00,152,울산,11.0,1.1,340,65,0,,8.5,1019.7,,0
2019-10-09 04:00,152,울산,11.8,3.2,320,57,0,,7.8,1019.3,,0
2019-10-09 05:00,152,울산,11.3,2.4,340,59,0,,7.8,1019.9,,0
2019-10-09 06:00,152,울산,11.1,2.6,340,58,0,,7.6,1019.9,,0
2019-10-09 07:00,152,울산,11.0,2.1,340,58,0,,7.6,1020.4,0.3,0
2019-10-09 08:00,152,울산,13.1,1.8,360,52,0,,7.8,1020.7,1.0,0
2019-10-09 09:00,152,울산,14.9,1.4,340,48,0,,8.1,1021.0,1.0,0
2019-10-09 10:00,152,울산,17.1,1.9,340,44,0,,8.5,1020.6,1.0,0
2019-10-09 11:00,152,울산,18.6,1.8,20,44,0,,9.3,1019.8,1.0,0
2019-10-09 12:00,152,울산,21.2,1.2,70,46,0,,11.6,1018.9,1.0,0
2019-10-09 13:00,152,울산,21.6,1.6,200,38,0,,9.7,1017.7,1.0,0
2019-10-09 14:00,152,울산,22.8,1.2,230,34,0,,9.4,1016.5,1.0,0
2019-10-09 15:00,152,울산,21.5,2.4,140,50,0,,12.8,1016.6,1.0,0
2019-10-09 16:00,152,울산,20.9,1.3,160,55,6,,13.6,1016.7,1.0,0
2019-10-09 17:00,152,울산,19.9,1.4,140,60,5,,13.8,1016.8,1.0,0
2019-10-09 18:00,152,울산,18.6,1.5,110,67,2,,14.3,1017.0,0.5,1
2019-10-09 19:00,152,울산,16.6,0.8,360,79,0,,14.9,1017.4,,0
2019-10-09 20:00,152,울산,16.0,1.0,320,83,0,,15.1,1017.9,,0
2019-10-09 21:00,152,울산,15.4,1.4,340,86,0,,15.0,1018.0,,0
2019-10-09 22:00,152,울산,14.7,1.6,320,88,4,,14.7,1018.4,,0
2019-10-09 23:00,152,울산,14.4,1.9,290,92,2,,15.1,1018.0,,0
2019-10-10 00:00,152,울산,13.0,1.2,320,98,0,,14.6,1017.6,,0
2019-10-10 01:00,152,울산,12.4,0.6,290,97,0,,13.9,1017.3,,0
2019-10-10 02:00,152,울산,12.3,1.2,290,96,0,,13.7,1016.9,,0
2019-10-10 03:00,152,울산,11.6,0.6,320,96,0,,13.0,1017.0,,0
2019-10-10 04:00,152,울산,11.6,0.2,0,98,4,,13.3,1016.6,,0
2019-10-10 05:00,152,울산,11.2,0.1,0,90,0,,11.9,1016.8,,0
2019-10-10 06:00,152,울산,10.7,0.0,0,95,1,,12.2,1016.6,,0
2019-10-10 07:00,152,울산,12.4,0.3,0,91,1,,13.0,1016.9,0.3,0
2019-10-10 08:00,152,울산,14.3,0.9,320,80,0,,12.9,1017.1,1.0,0
2019-10-10 09:00,152,울산,16.8,1.1,340,64,0,,12.2,1017.0,1.0,0
2019-10-10 10:00,152,울산,19.4,2.1,70,56,0,,12.5,1016.4,1.0,0
2019-10-10 11:00,152,울산,21.4,1.5,180,53,0,,13.5,1016.0,1.0,0
2019-10-10 12:00,152,울산,22.2,2.3,180,46,0,,12.3,1015.0,1.0,0
2019-10-10 13:00,152,울산,22.7,1.7,230,46,4,,12.6,1014.1,1.0,0
2019-10-10 14:00,152,울산,24.1,1.9,320,44,0,,13.1,1013.1,1.0,0
2019-10-10 15:00,152,울산,23.8,1.7,110,55,0,,16.2,1012.9,1.0,0
2019-10-10 16:00,152,울산,23.1,1.5,140,57,0,,16.1,1013.0,1.0,0
2019-10-10 17:00,152,울산,21.6,1.2,180,66,0,,16.9,1013.3,1.0,0
2019-10-10 18:00,152,울산,19.8,1.3,180,75,0,,17.3,1013.4,0.4,0
2019-10-10 19:00,152,울산,19.4,0.0,0,80,7,,17.9,1014.0,,7
2019-10-10 20:00,152,울산,18.5,1.6,340,82,4,,17.4,1014.4,,4
2019-10-10 21:00,152,울산,17.8,1.5,340,73,0,,14.8,1014.7,,0
2019-10-10 22:00,152,울산,17.4,1.7,340,70,3,,13.8,1014.9,,0
2019-10-10 23:00,152,울산,16.1,1.6,320,79,4,,14.4,1014.7,,0
2019-10-11 00:00,152,울산,15.5,0.9,320,78,0,,13.7,1014.5,,0
2019-10-11 01:00,152,울산,15.1,0.2,0,78,7,,13.3,1014.2,,1
2019-10-11 02:00,152,울산,14.6,0.1,0,80,8,,13.2,1013.8,,8
2019-10-11 03:00,152,울산,14.8,0.4,0,73,0,,12.2,1013.6,,0
2019-10-11 04:00,152,울산,15.3,1.3,360,70,0,,12.1,1013.1,,0
2019-10-11 05:00,152,울산,16.1,1.7,340,66,0,,12.0,1013.4,,0
2019-10-11 06:00,152,울산,15.5,2.3,320,68,0,,11.9,1013.6,,0
2019-10-11 07:00,152,울산,15.5,1.3,320,76,0,,13.3,1013.8,0.3,0
2019-10-11 08:00,152,울산,17.4,3.1,340,66,0,,13.0,1014.1,1.0,0
2019-10-11 09:00,152,울산,19.3,2.7,340,57,0,,12.7,1014.6,1.0,0
2019-10-11 10:00,152,울산,20.0,3.2,360,58,7,,13.5,1014.7,0.5,7
2019-10-11 11:00,152,울산,22.2,2.1,20,61,4,,16.3,1014.3,0.5,4
2019-10-11 12:00,152,울산,23.5,3.0,50,60,2,,17.3,1013.8,1.0,1
2019-10-11 13:00,152,울산,23.7,3.6,20,57,2,,16.6,1012.9,1.0,2
2019-10-11 14:00,152,울산,23.5,3.3,20,50,1,,14.4,1012.3,1.0,1
2019-10-11 15:00,152,울산,22.7,3.8,20,57,2,,15.7,1012.5,1.0,1
2019-10-11 16:00,152,울산,22.4,4.0,360,66,7,,17.8,1012.9,1.0,4
2019-10-11 17:00,152,울산,20.8,3.6,20,70,6,,17.2,1013.5,0.4,4
2019-10-11 18:00,152,울산,20.3,4.0,360,75,4,,17.8,1013.7,0.1,2
2019-10-11 19:00,152,울산,19.7,3.5,360,72,6,,16.5,1013.7,,0
2019-10-11 20:00,152,울산,19.7,3.8,360,76,5,,17.4,1013.9,,2
2019-10-11 21:00,152,울산,19.8,3.9,360,78,3,,17.9,1014.1,,3
2019-10-11 22:00,152,울산,19.6,3.7,360,78,4,,17.7,1013.8,,4
2019-10-11 23:00,152,울산,19.4,3.5,360,76,5,,17.0,1014.0,,3
2019-10-12 00:00,152,울산,19.6,4.0,360,78,5,,17.7,1013.7,,5
2019-10-12 01:00,152,울산,19.6,3.6,360,76,6,,17.3,1013.4,,6
2019-10-12 02:00,152,울산,19.5,4.5,360,76,7,,17.2,1013.4,,5
2019-10-12 03:00,152,울산,19.5,4.3,360,75,6,,16.9,1013.3,,6
2019-10-12 04:00,152,울산,19.2,4.0,360,73,5,,16.2,1013.4,,5
2019-10-12 05:00,152,울산,19.0,4.7,360,75,5,,16.4,1013.0,,5
2019-10-12 06:00,152,울산,18.9,4.6,360,70,3,,15.3,1013.4,,3
2019-10-12 07:00,152,울산,19.0,4.8,360,72,8,,15.8,1013.5,0.0,8
2019-10-12 08:00,152,울산,19.5,4.7,360,65,5,,14.7,1014.0,0.7,5
2019-10-12 09:00,152,울산,20.2,5.2,360,58,2,,13.7,1014.3,1.0,2
2019-10-12 10:00,152,울산,20.4,5.1,360,63,6,,15.1,1014.2,1.0,6
2019-10-12 11:00,152,울산,21.0,5.1,360,60,6,,14.9,1013.9,1.0,6
2019-10-12 12:00,152,울산,21.0,5.3,360,60,7,,14.9,1013.4,1.0,7
2019-10-12 13:00,152,울산,21.2,5.5,360,59,7,,14.8,1012.9,1.0,7
2019-10-12 14:00,152,울산,20.4,5.1,360,60,7,,14.3,1013.1,1.0,7
2019-10-12 15:00,152,울산,20.1,5.3,360,61,8,,14.3,1013.6,0.9,8
2019-10-12 16:00,152,울산,19.6,4.7,360,61,5,,13.8,1013.8,1.0,5
2019-10-12 17:00,152,울산,18.7,5.5,360,63,6,,13.6,1014.2,1.0,6
2019-10-12 18:00,152,울산,18.1,5.1,360,63,7,,13.0,1014.9,0.3,7
2019-10-12 19:00,152,울산,18.0,4.9,360,64,10,,13.1,1015.7,,9
2019-10-12 20:00,152,울산,17.7,4.4,360,63,9,,12.7,1016.3,,9
2019-10-12 21:00,152,울산,17.3,4.3,360,64,6,,12.6,1016.9,,6
2019-10-12 22:00,152,울산,17.2,4.6,360,64,5,,12.5,1017.6,,5
2019-10-12 23:00,152,울산,17.0,4.0,360,64,6,,12.4,1018.2,,6
2019-10-13 00:00,152,울산,16.7,4.2,360,64,5,,12.1,1018.6,,5
2019-10-13 01:00,152,울산,16.5,3.6,360,65,6,,12.1,1018.8,,6
2019-10-13 02:00,152,울산,16.4,4.2,360,66,3,,12.3,1019.2,,3
2019-10-13 03:00,152,울산,16.1,3.3,360,67,1,,12.2,1019.5,,1
2019-10-13 04:00,152,울산,15.9,3.4,360,68,0,,12.2,1019.9,,0
2019-10-13 05:00,152,울산,15.7,3.2,340,69,0,,12.3,1020.2,,0
2019-10-13 06:00,152,울산,15.3,3.2,340,71,0,,12.3,1020.6,,0
2019-10-13 07:00,152,울산,15.3,3.1,340,71,0,,12.3,1021.4,0.2,0
2019-10-13 08:00,152,울산,16.8,3.4,360,68,1,,12.9,1021.7,1.0,1
2019-10-13 09:00,152,울산,18.4,3.7,360,62,3,,13.0,1022.3,1.0,3
2019-10-13 10:00,152,울산,19.2,4.1,20,58,6,,12.9,1022.7,1.0,6
2019-10-13 11:00,152,울산,19.2,3.8,20,56,7,,12.4,1022.6,1.0,7
2019-10-13 12:00,152,울산,19.9,4.4,360,54,7,,12.5,1022.6,1.0,7
2019-10-13 13:00,152,울산,19.5,3.9,20,53,6,,11.9,1022.1,1.0,6
2019-10-13 14:00,152,울산,20.1,3.3,20,51,6,,11.9,1021.8,1.0,6
2019-10-13 15:00,152,울산,19.5,4.0,20,51,5,,11.5,1021.9,1.0,5
2019-10-13 16:00,152,울산,19.2,2.9,20,54,7,,11.9,1022.3,1.0,7
2019-10-13 17:00,152,울산,17.9,2.9,360,59,8,,12.0,1022.8,0.1,8
2019-10-13 18:00,152,울산,17.3,2.5,360,62,8,,12.2,1022.9,0.0,8
2019-10-13 19:00,152,울산,16.6,2.8,360,65,6,,12.2,1023.2,,6
2019-10-13 20:00,152,울산,16.0,2.7,340,67,4,,12.1,1023.5,,2
2019-10-13 21:00,152,울산,15.2,2.2,320,71,3,,12.2,1023.8,,3
2019-10-13 22:00,152,울산,15.0,2.4,340,71,2,,12.0,1023.9,,2
2019-10-13 23:00,152,울산,14.9,2.6,340,70,2,,11.8,1023.9,,2
2019-10-14 00:00,152,울산,14.5,2.4,340,72,2,,11.9,1023.8,,2
2019-10-14 01:00,152,울산,13.8,1.2,340,76,5,,11.9,1023.5,,2
