time,ulsan,dangjin_warehouse,dangjin_floating,dangjin
2020-10-11 12:00:00,125,262.0,349.0,379
2020-10-11 13:00:00,206,153.0,201.0,216
2020-10-11 14:00:00,235,91.0,115.0,125
2020-10-11 15:00:00,169,76.0,102.0,109
2020-10-11 16:00:00,51,31.0,41.0,42
2020-10-11 17:00:00,33,11.0,22.0,7
2020-10-11 18:00:00,4,3.0,8.0,0
2020-10-11 19:00:00,0,0.0,0.0,0
2020-10-11 20:00:00,0,0.0,0.0,0
2020-10-11 21:00:00,0,0.0,0.0,0
2020-10-11 22:00:00,0,0.0,0.0,0
2020-10-11 23:00:00,0,0.0,0.0,0
2020-10-11 24:00:00,0,0.0,0.0,0
2020-10-12 1:00:00,0,0.0,0.0,0
2020-10-12 2:00:00,0,0.0,0.0,0
2020-10-12 3:00:00,0,0.0,0.0,0
2020-10-12 4:00:00,0,0.0,0.0,0
2020-10-12 5:00:00,0,0.0,0.0,0
2020-10-12 6:00:00,0,0.0,0.0,0
2020-10-12 7:00:00,0,0.0,0.0,0
2020-10-12 8:00:00,30,1.0,6.0,0
2020-10-12 9:00:00,110,31.0,45.0,38
2020-10-12 10:00:00,195,195.0,259.0,293
2020-10-12 11:00:00,176,285.0,374.0,409
2020-10-12 12:00:00,121,302.0,456.0,485
2020-10-12 13:00:00,250,382.0,510.0,561
2020-10-12 14:00:00,269,202.0,269.0,295
2020-10-12 15:00:00,244,346.0,431.0,521
2020-10-12 16:00:00,179,284.0,318.0,434
2020-10-12 17:00:00,75,163.0,190.0,274
2020-10-12 18:00:00,7,26.0,20.0,28
2020-10-12 19:00:00,0,0.0,0.0,0
2020-10-12 20:00:00,0,0.0,0.0,0
2020-10-12 21:00:00,0,0.0,0.0,0
2020-10-12 22:00:00,0,0.0,0.0,0
2020-10-12 23:00:00,0,0.0,0.0,0
2020-10-12 24:00:00,0,0.0,0.0,0
2020-10-13 1:00:00,0,0.0,0.0,0
2020-10-13 2:00:00,0,0.0,0.0,0
2020-10-13 3:00:00,0,0.0,0.0,0
2020-10-13 4:00:00,0,0.0,0.0,0
2020-10-13 5:00:00,0,0.0,0.0,0
2020-10-13 6:00:00,0,0.0,0.0,0
2020-10-13 7:00:00,1,0.0,1.0,0
2020-10-13 8:00:00,36,21.0,38.0,28
2020-10-13 9:00:00,132,77.0,108.0,116
2020-10-13 10:00:00,187,264.0,379.0,406
2020-10-13 11:00:00,286,266.0,348.0,381
2020-10-13 12:00:00,314,296.0,408.0,436
2020-10-13 13:00:00,320,307.0,431.0,469
2020-10-13 14:00:00,302,349.0,473.0,531
2020-10-13 15:00:00,264,306.0,379.0,441
2020-10-13 16:00:00,181,260.0,299.0,365
2020-10-13 17:00:00,43,97.0,123.0,158
2020-10-13 18:00:00,8,18.0,22.0,21
2020-10-13 19:00:00,0,0.0,0.0,0
2020-10-13 20:00:00,0,0.0,0.0,0
2020-10-13 21:00:00,0,0.0,0.0,0
2020-10-13 22:00:00,0,0.0,0.0,0
2020-10-13 23:00:00,0,0.0,0.0,0
2020-10-13 24:00:00,0,0.0,0.0,0
2020-10-14 1:00:00,0,0.0,0.0,0
2020-10-14 2:00:00,0,0.0,0.0,0
2020-10-14 3:00:00,0,0.0,0.0,0
2020-10-14 4:00:00,0,0.0,0.0,0
2020-10-14 5:00:00,0,0.0,0.0,0
2020-10-14 6:00:00,0,0.0,0.0,0
2020-10-14 7:00:00,0,0.0,0.0,0
2020-10-14 8:00:00,35,12.0,19.0,7
2020-10-14 9:00:00,121,70.0,101.0,107
2020-10-14 10:00:00,88,135.0,189.0,202
2020-10-14 11:00:00,111,222.0,293.0,315
2020-10-14 12:00:00,130,213.0,299.0,316
2020-10-14 13:00:00,250,339.0,460.0,491
2020-10-14 14:00:00,289,411.0,541.0,617
2020-10-14 15:00:00,257,334.0,414.0,487
2020-10-14 16:00:00,186,300.0,329.0,443
2020-10-14 17:00:00,81,140.0,164.0,246
2020-10-14 18:00:00,7,14.0,12.0,8
2020-10-14 19:00:00,0,0.0,0.0,0
2020-10-14 20:00:00,0,0.0,0.0,0
2020-10-14 21:00:00,0,0.0,0.0,0
2020-10-14 22:00:00,0,0.0,0.0,0
2020-10-14 23:00:00,0,0.0,0.0,0
2020-10-14 24:00:00,0,0.0,0.0,0
2020-10-15 1:00:00,0,0.0,0.0,0
2020-10-15 2:00:00,0,0.0,0.0,0
2020-10-15 3:00:00,0,0.0,0.0,0
2020-10-15 4:00:00,0,0.0,0.0,0
2020-10-15 5:00:00,0,0.0,0.0,0
2020-10-15 6:00:00,0,0.0,0.0,0
2020-10-15 7:00:00,0,0.0,0.0,0
2020-10-15 8:00:00,30,12.0,24.0,12
2020-10-15 9:00:00,120,76.0,110.0,115
2020-10-15 10:00:00,210,142.0,197.0,210
2020-10-15 11:00:00,270,291.0,420.0,447
2020-10-15 12:00:00,306,355.0,497.0,541
2020-10-15 13:00:00,314,412.0,585.0,639
2020-10-15 14:00:00,276,454.0,580.0,670
2020-10-15 15:00:00,146,329.0,398.0,481
2020-10-15 16:00:00,56,212.0,259.0,317
2020-10-15 17:00:00,26,81.0,108.0,127
2020-10-15 18:00:00,4,15.0,21.0,20
2020-10-15 19:00:00,0,0.0,0.0,0
2020-10-15 20:00:00,0,0.0,0.0,0
2020-10-15 21:00:00,0,0.0,0.0,0
2020-10-15 22:00:00,0,0.0,0.0,0
2020-10-15 23:00:00,0,0.0,0.0,0
2020-10-15 24:00:00,0,0.0,0.0,0
2020-10-16 1:00:00,0,0.0,0.0,0
2020-10-16 2:00:00,0,0.0,0.0,0
2020-10-16 3:00:00,0,0.0,0.0,0
2020-10-16 4:00:00,0,0.0,0.0,0
2020-10-16 5:00:00,0,0.0,0.0,0
2020-10-16 6:00:00,0,0.0,0.0,0
2020-10-16 7:00:00,0,0.0,0.0,0
2020-10-16 8:00:00,29,4.0,9.0,0
2020-10-16 9:00:00,34,43.0,63.0,62
2020-10-16 10:00:00,68,87.0,118.0,125
2020-10-16 11:00:00,73,127.0,171.0,184
2020-10-16 12:00:00,96,128.0,169.0,182
2020-10-16 13:00:00,73,102.0,132.0,142
2020-10-16 14:00:00,59,61.0,86.0,91
2020-10-16 15:00:00,32,47.0,64.0,65
2020-10-16 16:00:00,16,43.0,60.0,62
2020-10-16 17:00:00,3,37.0,52.0,55
2020-10-16 18:00:00,0,4.0,7.0,1
2020-10-16 19:00:00,0,0.0,0.0,0
2020-10-16 20:00:00,0,0.0,0.0,0
2020-10-16 21:00:00,0,0.0,0.0,0
2020-10-16 22:00:00,0,0.0,0.0,0
2020-10-16 23:00:00,0,0.0,0.0,0
2020-10-16 24:00:00,0,0.0,0.0,0
2020-10-17 1:00:00,0,0.0,0.0,0
2020-10-17 2:00:00,0,0.0,0.0,0
2020-10-17 3:00:00,0,0.0,0.0,0
2020-10-17 4:00:00,0,0.0,0.0,0
2020-10-17 5:00:00,0,0.0,0.0,0
2020-10-17 6:00:00,0,0.0,0.0,0
2020-10-17 7:00:00,0,0.0,0.0,0
2020-10-17 8:00:00,28,22.0,42.0,39
2020-10-17 9:00:00,112,106.0,189.0,203
2020-10-17 10:00:00,204,262.0,394.0,441
2020-10-17 11:00:00,264,378.0,552.0,601
2020-10-17 12:00:00,292,468.0,623.0,675
2020-10-17 13:00:00,299,480.0,639.0,717
2020-10-17 14:00:00,289,480.0,606.0,723
2020-10-17 15:00:00,248,452.0,498.0,666
2020-10-17 16:00:00,175,363.0,357.0,546
2020-10-17 17:00:00,54,184.0,172.0,300
2020-10-17 18:00:00,3,20.0,11.0,13
2020-10-17 19:00:00,0,0.0,0.0,0
2020-10-17 20:00:00,0,0.0,0.0,0
2020-10-17 21:00:00,0,0.0,0.0,0
2020-10-17 22:00:00,0,0.0,0.0,0
2020-10-17 23:00:00,0,0.0,0.0,0
2020-10-17 24:00:00,0,0.0,0.0,0
2020-10-18 1:00:00,0,0.0,0.0,0
2020-10-18 2:00:00,0,0.0,0.0,0
2020-10-18 3:00:00,0,0.0,0.0,0
2020-10-18 4:00:00,0,0.0,0.0,0
2020-10-18 5:00:00,0,0.0,0.0,0
2020-10-18 6:00:00,0,0.0,0.0,0
2020-10-18 7:00:00,0,0.0,0.0,0
2020-10-18 8:00:00,28,24.0,46.0,38
2020-10-18 9:00:00,118,128.0,213.0,233
2020-10-18 10:00:00,213,277.0,392.0,431
2020-10-18 11:00:00,274,392.0,524.0,568
2020-10-18 12:00:00,308,435.0,580.0,646
2020-10-18 13:00:00,320,462.0,643.0,724
2020-10-18 14:00:00,305,480.0,591.0,709
2020-10-18 15:00:00,260,436.0,479.0,637
2020-10-18 16:00:00,180,340.0,337.0,510
2020-10-18 17:00:00,70,149.0,155.0,254
2020-10-18 18:00:00,4,16.0,12.0,13
2020-10-18 19:00:00,0,0.0,0.0,0
2020-10-18 20:00:00,0,0.0,0.0,0
2020-10-18 21:00:00,0,0.0,0.0,0
2020-10-18 22:00:00,0,0.0,0.0,0
2020-10-18 23:00:00,0,0.0,0.0,0
2020-10-18 24:00:00,0,0.0,0.0,0
2020-10-19 1:00:00,0,0.0,0.0,0
2020-10-19 2:00:00,0,0.0,0.0,0
2020-10-19 3:00:00,0,0.0,0.0,0
2020-10-19 4:00:00,0,0.0,0.0,0
2020-10-19 5:00:00,0,0.0,0.0,0
2020-10-19 6:00:00,0,0.0,0.0,0
2020-10-19 7:00:00,0,0.0,0.0,0
2020-10-19 8:00:00,28,21.0,38.0,32
2020-10-19 9:00:00,120,108.0,168.0,185
2020-10-19 10:00:00,219,240.0,348.0,384
2020-10-19 11:00:00,270,350.0,492.0,539
2020-10-19 12:00:00,298,419.0,581.0,627
2020-10-19 13:00:00,272,449.0,584.0,652
2020-10-19 14:00:00,139,437.0,554.0,660
2020-10-19 15:00:00,247,385.0,444.0,573
2020-10-19 16:00:00,153,270.0,300.0,406
2020-10-19 17:00:00,48,118.0,142.0,183
2020-10-19 18:00:00,4,14.0,16.0,17
2020-10-19 19:00:00,0,0.0,0.0,0
2020-10-19 20:00:00,0,0.0,0.0,0
2020-10-19 21:00:00,0,0.0,0.0,0
2020-10-19 22:00:00,0,0.0,0.0,0
2020-10-19 23:00:00,0,0.0,0.0,0
2020-10-19 24:00:00,0,0.0,0.0,0
2020-10-20 1:00:00,0,0.0,0.0,0
2020-10-20 2:00:00,0,0.0,0.0,0
2020-10-20 3:00:00,0,0.0,0.0,0
2020-10-20 4:00:00,0,0.0,0.0,0
2020-10-20 5:00:00,0,0.0,0.0,0
2020-10-20 6:00:00,0,0.0,0.0,0
2020-10-20 7:00:00,0,0.0,0.0,0
2020-10-20 8:00:00,26,16.0,31.0,24
2020-10-20 9:00:00,111,86.0,128.0,156
2020-10-20 10:00:00,199,116.0,167.0,271
2020-10-20 11:00:00,259,114.0,161.0,257
2020-10-20 12:00:00,293,200.0,443.0,579
2020-10-20 13:00:00,306,456.0,611.0,698
2020-10-20 14:00:00,279,456.0,539.0,648
2020-10-20 15:00:00,229,413.0,459.0,614
2020-10-20 16:00:00,178,304.0,320.0,466
2020-10-20 17:00:00,66,115.0,124.0,192
2020-10-20 18:00:00,2,12.0,13.0,12
2020-10-20 19:00:00,0,0.0,0.0,0
2020-10-20 20:00:00,0,0.0,0.0,0
2020-10-20 21:00:00,0,0.0,0.0,0
2020-10-20 22:00:00,0,0.0,0.0,0
2020-10-20 23:00:00,0,0.0,0.0,0
2020-10-20 24:00:00,0,0.0,0.0,0
2020-10-21 1:00:00,0,0.0,0.0,0
2020-10-21 2:00:00,0,0.0,0.0,0
2020-10-21 3:00:00,0,0.0,0.0,0
2020-10-21 4:00:00,0,0.0,0.0,0
2020-10-21 5:00:00,0,0.0,0.0,0
2020-10-21 6:00:00,0,0.0,0.0,0
2020-10-21 7:00:00,0,0.0,0.0,0
2020-10-21 8:00:00,22,8.0,15.0,4
2020-10-21 9:00:00,68,35.0,50.0,48
2020-10-21 10:00:00,86,63.0,86.0,93
2020-10-21 11:00:00,154,96.0,120.0,135
2020-10-21 12:00:00,149,93.0,121.0,128
2020-10-21 13:00:00,86,68.0,95.0,99
2020-10-21 14:00:00,63,86.0,115.0,122
2020-10-21 15:00:00,32,95.0,129.0,136
2020-10-21 16:00:00,7,90.0,118.0,128
2020-10-21 17:00:00,2,31.0,41.0,39
2020-10-21 18:00:00,0,0.0,2.0,0
2020-10-21 19:00:00,0,0.0,0.0,0
2020-10-21 20:00:00,0,0.0,0.0,0
2020-10-21 21:00:00,0,0.0,0.0,0
2020-10-21 22:00:00,0,0.0,0.0,0
2020-10-21 23:00:00,0,0.0,0.0,0
2020-10-21 24:00:00,0,0.0,0.0,0
2020-10-22 1:00:00,0,0.0,0.0,0
2020-10-22 2:00:00,0,0.0,0.0,0
2020-10-22 3:00:00,0,0.0,0.0,0
2020-10-22 4:00:00,0,0.0,0.0,0
2020-10-22 5:00:00,0,0.0,0.0,0
2020-10-22 6:00:00,0,0.0,0.0,0
2020-10-22 7:00:00,0,0.0,0.0,0
2020-10-22 8:00:00,3,20.0,34.0,26
2020-10-22 9:00:00,4,39.0,53.0,49
2020-10-22 10:00:00,22,106.0,166.0,173
2020-10-22 11:00:00,42,265.0,410.0,435
2020-10-22 12:00:00,51,273.0,426.0,452
2020-10-22 13:00:00,38,434.0,576.0,645
2020-10-22 14:00:00,30,463.0,577.0,690
2020-10-22 15:00:00,15,414.0,463.0,613
2020-10-22 16:00:00,36,329.0,338.0,498
2020-10-22 17:00:00,12,140.0,127.0,219
2020-10-22 18:00:00,0,13.0,8.0,8
2020-10-22 19:00:00,0,0.0,0.0,0
2020-10-22 20:00:00,0,0.0,0.0,0
2020-10-22 21:00:00,0,0.0,0.0,0
2020-10-22 22:00:00,0,0.0,0.0,0
2020-10-22 23:00:00,0,0.0,0.0,0
2020-10-22 24:00:00,0,0.0,0.0,0
2020-10-23 1:00:00,0,0.0,0.0,0
2020-10-23 2:00:00,0,0.0,0.0,0
2020-10-23 3:00:00,0,0.0,0.0,0
2020-10-23 4:00:00,0,0.0,0.0,0
2020-10-23 5:00:00,0,0.0,0.0,0
2020-10-23 6:00:00,0,0.0,0.0,0
2020-10-23 7:00:00,0,0.0,0.0,0
2020-10-23 8:00:00,28,22.0,46.0,38
2020-10-23 9:00:00,118,116.0,204.0,221
2020-10-23 10:00:00,211,263.0,398.0,437
2020-10-23 11:00:00,266,400.0,540.0,589
2020-10-23 12:00:00,294,471.0,637.0,704
2020-10-23 13:00:00,301,509.0,636.0,734
2020-10-23 14:00:00,281,499.0,600.0,730
2020-10-23 15:00:00,239,445.0,479.0,657
2020-10-23 16:00:00,170,347.0,349.0,523
2020-10-23 17:00:00,63,152.0,125.0,235
2020-10-23 18:00:00,1,14.0,6.0,6
2020-10-23 19:00:00,0,0.0,0.0,0
2020-10-23 20:00:00,0,0.0,0.0,0
2020-10-23 21:00:00,0,0.0,0.0,0
2020-10-23 22:00:00,0,0.0,0.0,0
2020-10-23 23:00:00,0,0.0,0.0,0
2020-10-23 24:00:00,0,0.0,0.0,0
2020-10-24 1:00:00,0,0.0,0.0,0
2020-10-24 2:00:00,0,0.0,0.0,0
2020-10-24 3:00:00,0,0.0,0.0,0
2020-10-24 4:00:00,0,0.0,0.0,0
2020-10-24 5:00:00,0,0.0,0.0,0
2020-10-24 6:00:00,0,0.0,0.0,0
2020-10-24 7:00:00,0,0.0,0.0,0
2020-10-24 8:00:00,26,17.0,40.0,34
2020-10-24 9:00:00,114,120.0,219.0,235
2020-10-24 10:00:00,202,281.0,415.0,447
2020-10-24 11:00:00,255,411.0,560.0,604
2020-10-24 12:00:00,287,482.0,636.0,698
2020-10-24 13:00:00,292,507.0,635.0,736
2020-10-24 14:00:00,274,498.0,588.0,722
2020-10-24 15:00:00,233,440.0,466.0,644
2020-10-24 16:00:00,167,333.0,338.0,508
2020-10-24 17:00:00,59,141.0,115.0,218
2020-10-24 18:00:00,1,12.0,6.0,6
2020-10-24 19:00:00,0,0.0,0.0,0
2020-10-24 20:00:00,0,0.0,0.0,0
2020-10-24 21:00:00,0,0.0,0.0,0
2020-10-24 22:00:00,0,0.0,0.0,0
2020-10-24 23:00:00,0,0.0,0.0,0
2020-10-24 24:00:00,0,0.0,0.0,0
2020-10-25 1:00:00,0,0.0,0.0,0
2020-10-25 2:00:00,0,0.0,0.0,0
2020-10-25 3:00:00,0,0.0,0.0,0
2020-10-25 4:00:00,0,0.0,0.0,0
2020-10-25 5:00:00,0,0.0,0.0,0
2020-10-25 6:00:00,0,0.0,0.0,0
2020-10-25 7:00:00,0,0.0,0.0,0
2020-10-25 8:00:00,25,17.0,33.0,19
2020-10-25 9:00:00,110,88.0,185.0,192
2020-10-25 10:00:00,201,222.0,376.0,399
2020-10-25 11:00:00,250,371.0,519.0,570
2020-10-25 12:00:00,276,398.0,527.0,584
2020-10-25 13:00:00,282,404.0,544.0,612
2020-10-25 14:00:00,265,311.0,382.0,434
2020-10-25 15:00:00,226,181.0,244.0,275
2020-10-25 16:00:00,135,256.0,302.0,403
2020-10-25 17:00:00,40,138.0,108.0,208
2020-10-25 18:00:00,2,11.0,5.0,4
2020-10-25 19:00:00,0,0.0,0.0,0
2020-10-25 20:00:00,0,0.0,0.0,0
2020-10-25 21:00:00,0,0.0,0.0,0
2020-10-25 22:00:00,0,0.0,0.0,0
2020-10-25 23:00:00,0,0.0,0.0,0
2020-10-25 24:00:00,0,0.0,0.0,0
2020-10-26 1:00:00,0,0.0,0.0,0
2020-10-26 2:00:00,0,0.0,0.0,0
2020-10-26 3:00:00,0,0.0,0.0,0
2020-10-26 4:00:00,0,0.0,0.0,0
2020-10-26 5:00:00,0,0.0,0.0,0
2020-10-26 6:00:00,0,0.0,0.0,0
2020-10-26 7:00:00,0,0.0,0.0,0
2020-10-26 8:00:00,23,18.0,36.0,28
2020-10-26 9:00:00,104,99.0,173.0,186
2020-10-26 10:00:00,192,225.0,338.0,373
2020-10-26 11:00:00,245,341.0,479.0,523
2020-10-26 12:00:00,269,383.0,533.0,591
2020-10-26 13:00:00,273,355.0,450.0,518
2020-10-26 14:00:00,258,317.0,399.0,476
2020-10-26 15:00:00,216,359.0,401.0,532
2020-10-26 16:00:00,143,241.0,272.0,367
2020-10-26 17:00:00,55,81.0,86.0,120
2020-10-26 18:00:00,1,3.0,5.0,0
2020-10-26 19:00:00,0,0.0,0.0,0
2020-10-26 20:00:00,0,0.0,0.0,0
2020-10-26 21:00:00,0,0.0,0.0,0
2020-10-26 22:00:00,0,0.0,0.0,0
2020-10-26 23:00:00,0,0.0,0.0,0
2020-10-26 24:00:00,0,0.0,0.0,0
2020-10-27 1:00:00,0,0.0,0.0,0
2020-10-27 2:00:00,0,0.0,0.0,0
2020-10-27 3:00:00,0,0.0,0.0,0
2020-10-27 4:00:00,0,0.0,0.0,0
2020-10-27 5:00:00,0,0.0,0.0,0
2020-10-27 6:00:00,0,0.0,0.0,0
2020-10-27 7:00:00,0,0.0,0.0,0
2020-10-27 8:00:00,21,11.0,22.0,14
2020-10-27 9:00:00,92,89.0,147.0,160
2020-10-27 10:00:00,176,204.0,300.0,334
2020-10-27 11:00:00,248,307.0,434.0,481
2020-10-27 12:00:00,271,365.0,506.0,564
2020-10-27 13:00:00,282,400.0,518.0,608
2020-10-27 14:00:00,269,391.0,483.0,591
2020-10-27 15:00:00,221,323.0,373.0,485
2020-10-27 16:00:00,148,214.0,247.0,326
2020-10-27 17:00:00,46,73.0,89.0,112
2020-10-27 18:00:00,2,5.0,7.0,4
2020-10-27 19:00:00,0,0.0,0.0,0
2020-10-27 20:00:00,0,0.0,0.0,0
2020-10-27 21:00:00,0,0.0,0.0,0
2020-10-27 22:00:00,0,0.0,0.0,0
2020-10-27 23:00:00,0,0.0,0.0,0
2020-10-27 24:00:00,0,0.0,0.0,0
2020-10-28 1:00:00,0,0.0,0.0,0
2020-10-28 2:00:00,0,0.0,0.0,0
2020-10-28 3:00:00,0,0.0,0.0,0
2020-10-28 4:00:00,0,0.0,0.0,0
2020-10-28 5:00:00,0,0.0,0.0,0
2020-10-28 6:00:00,0,0.0,0.0,0
2020-10-28 7:00:00,0,0.0,0.0,0
2020-10-28 8:00:00,0,9.0,17.0,7
2020-10-28 9:00:00,13,88.0,160.0,173
2020-10-28 10:00:00,53,250.0,375.0,407
2020-10-28 11:00:00,122,373.0,519.0,557
2020-10-28 12:00:00,140,435.0,582.0,649
2020-10-28 13:00:00,111,480.0,595.0,701
2020-10-28 14:00:00,256,454.0,545.0,676
2020-10-28 15:00:00,169,416.0,444.0,614
2020-10-28 16:00:00,127,306.0,317.0,471
2020-10-28 17:00:00,41,120.0,91.0,174
2020-10-28 18:00:00,2,9.0,4.0,3
2020-10-28 19:00:00,0,0.0,0.0,0
2020-10-28 20:00:00,0,0.0,0.0,0
2020-10-28 21:00:00,0,0.0,0.0,0
2020-10-28 22:00:00,0,0.0,0.0,0
2020-10-28 23:00:00,0,0.0,0.0,0
2020-10-28 24:00:00,0,0.0,0.0,0
2020-10-29 1:00:00,0,0.0,0.0,0
2020-10-29 2:00:00,0,0.0,0.0,0
2020-10-29 3:00:00,0,0.0,0.0,0
2020-10-29 4:00:00,0,0.0,0.0,0
2020-10-29 5:00:00,0,0.0,0.0,0
2020-10-29 6:00:00,0,0.0,0.0,0
2020-10-29 7:00:00,0,0.0,0.0,0
2020-10-29 8:00:00,19,14.0,36.0,30
2020-10-29 9:00:00,101,114.0,208.0,222
2020-10-29 10:00:00,200,191.0,285.0,308
2020-10-29 11:00:00,251,296.0,426.0,462
2020-10-29 12:00:00,292,439.0,573.0,648
2020-10-29 13:00:00,309,467.0,580.0,695
2020-10-29 14:00:00,252,442.0,538.0,656
2020-10-29 15:00:00,185,347.0,396.0,511
2020-10-29 16:00:00,101,248.0,283.0,381
2020-10-29 17:00:00,46,83.0,88.0,118
2020-10-29 18:00:00,2,7.0,8.0,6
2020-10-29 19:00:00,0,0.0,0.0,0
2020-10-29 20:00:00,0,0.0,0.0,0
2020-10-29 21:00:00,0,0.0,0.0,0
2020-10-29 22:00:00,0,0.0,0.0,0
2020-10-29 23:00:00,0,0.0,0.0,0
2020-10-29 24:00:00,0,0.0,0.0,0
2020-10-30 1:00:00,0,0.0,0.0,0
2020-10-30 2:00:00,0,0.0,0.0,0
2020-10-30 3:00:00,0,0.0,0.0,0
2020-10-30 4:00:00,0,0.0,0.0,0
2020-10-30 5:00:00,0,0.0,0.0,0
2020-10-30 6:00:00,0,0.0,0.0,0
2020-10-30 7:00:00,0,0.0,0.0,0
2020-10-30 8:00:00,20,11.0,29.0,20
2020-10-30 9:00:00,103,92.0,178.0,191
2020-10-30 10:00:00,188,231.0,356.0,390
2020-10-30 11:00:00,217,350.0,491.0,538
2020-10-30 12:00:00,162,412.0,545.0,625
2020-10-30 13:00:00,191,440.0,547.0,665
2020-10-30 14:00:00,190,426.0,506.0,632
2020-10-30 15:00:00,200,377.0,404.0,559
2020-10-30 16:00:00,168,263.0,286.0,414
2020-10-30 17:00:00,43,90.0,76.0,132
2020-10-30 18:00:00,1,5.0,6.0,3
2020-10-30 19:00:00,0,0.0,0.0,0
2020-10-30 20:00:00,0,0.0,0.0,0
2020-10-30 21:00:00,0,0.0,0.0,0
2020-10-30 22:00:00,0,0.0,0.0,0
2020-10-30 23:00:00,0,0.0,0.0,0
2020-10-30 24:00:00,0,0.0,0.0,0
2020-10-31 1:00:00,0,0.0,0.0,0
2020-10-31 2:00:00,0,0.0,0.0,0
2020-10-31 3:00:00,0,0.0,0.0,0
2020-10-31 4:00:00,0,0.0,0.0,0
2020-10-31 5:00:00,0,0.0,0.0,0
2020-10-31 6:00:00,0,0.0,0.0,0
2020-10-31 7:00:00,0,0.0,0.0,0
2020-10-31 8:00:00,5,16.0,30.0,21
2020-10-31 9:00:00,74,92.0,140.0,148
2020-10-31 10:00:00,153,126.0,195.0,209
2020-10-31 11:00:00,196,339.0,451.0,503
2020-10-31 12:00:00,290,396.0,524.0,612
2020-10-31 13:00:00,297,354.0,441.0,525
2020-10-31 14:00:00,243,311.0,393.0,476
2020-10-31 15:00:00,225,321.0,371.0,498
2020-10-31 16:00:00,164,265.0,287.0,418
2020-10-31 17:00:00,34,57.0,66.0,84
2020-10-31 18:00:00,3,1.0,3.0,0
2020-10-31 19:00:00,0,0.0,0.0,0
2020-10-31 20:00:00,0,0.0,0.0,0
2020-10-31 21:00:00,0,0.0,0.0,0
2020-10-31 22:00:00,0,0.0,0.0,0
2020-10-31 23:00:00,0,0.0,0.0,0
2020-10-31 24:00:00,0,0.0,0.0,0
2020-11-01 1:00:00,0,0.0,0.0,0
2020-11-01 2:00:00,0,0.0,0.0,0
2020-11-01 3:00:00,0,0.0,0.0,0
2020-11-01 4:00:00,0,0.0,0.0,0
2020-11-01 5:00:00,0,0.0,0.0,0
2020-11-01 6:00:00,0,0.0,0.0,0
2020-11-01 7:00:00,0,0.0,0.0,0
2020-11-01 8:00:00,2,0.0,0.0,0
2020-11-01 9:00:00,10,10.0,18.0,7
2020-11-01 10:00:00,27,31.0,47.0,40
2020-11-01 11:00:00,33,60.0,79.0,81
2020-11-01 12:00:00,40,74.0,101.0,104
2020-11-01 13:00:00,26,163.0,223.0,236
2020-11-01 14:00:00,51,35.0,41.0,34
2020-11-01 15:00:00,35,1.0,3.0,0
2020-11-01 16:00:00,12,2.0,7.0,0
2020-11-01 17:00:00,2,0.0,2.0,0
2020-11-01 18:00:00,0,0.0,1.0,0
2020-11-01 19:00:00,0,0.0,0.0,0
2020-11-01 20:00:00,0,0.0,0.0,0
2020-11-01 21:00:00,0,0.0,0.0,0
2020-11-01 22:00:00,0,0.0,0.0,0
2020-11-01 23:00:00,0,0.0,0.0,0
2020-11-01 24:00:00,0,0.0,0.0,0
2020-11-02 1:00:00,0,0.0,0.0,0
2020-11-02 2:00:00,0,0.0,0.0,0
2020-11-02 3:00:00,0,0.0,0.0,0
2020-11-02 4:00:00,0,0.0,0.0,0
2020-11-02 5:00:00,0,0.0,0.0,0
2020-11-02 6:00:00,0,0.0,0.0,0
2020-11-02 7:00:00,0,0.0,0.0,0
2020-11-02 8:00:00,0,10.0,23.0,14
2020-11-02 9:00:00,10,96.0,185.0,198
2020-11-02 10:00:00,35,251.0,381.0,414
2020-11-02 11:00:00,134,379.0,515.0,566
2020-11-02 12:00:00,183,443.0,564.0,656
2020-11-02 13:00:00,99,466.0,564.0,697
2020-11-02 14:00:00,104,457.0,530.0,677
2020-11-02 15:00:00,163,405.0,433.0,600
2020-11-02 16:00:00,99,276.0,296.0,433
2020-11-02 17:00:00,44,94.0,68.0,120
2020-11-02 18:00:00,2,4.0,5.0,2
2020-11-02 19:00:00,0,0.0,0.0,0
2020-11-02 20:00:00,0,0.0,0.0,0
2020-11-02 21:00:00,0,0.0,0.0,0
2020-11-02 22:00:00,0,0.0,0.0,0
2020-11-02 23:00:00,0,0.0,0.0,0
2020-11-02 24:00:00,0,0.0,0.0,0
2020-11-03 1:00:00,0,0.0,0.0,0
2020-11-03 2:00:00,0,0.0,0.0,0
2020-11-03 3:00:00,0,0.0,0.0,0
2020-11-03 4:00:00,0,0.0,0.0,0
2020-11-03 5:00:00,0,0.0,0.0,0
2020-11-03 6:00:00,0,0.0,0.0,0
2020-11-03 7:00:00,0,0.0,0.0,0
2020-11-03 8:00:00,19,13.0,28.0,19
2020-11-03 9:00:00,102,77.0,124.0,130
2020-11-03 10:00:00,205,144.0,209.0,219
2020-11-03 11:00:00,282,157.0,212.0,226
2020-11-03 12:00:00,317,158.0,226.0,236
2020-11-03 13:00:00,328,355.0,490.0,570
2020-11-03 14:00:00,304,349.0,426.0,518
2020-11-03 15:00:00,255,255.0,281.0,363
2020-11-03 16:00:00,172,75.0,104.0,118
2020-11-03 17:00:00,45,44.0,47.0,56
